caseID,prefix-length,true-next-activity,pred-next-activity,true-next-time,pred-next-time
207056,2,18,2,0.0004685532412043324,0.0
207056,3,24,24,0.0,0.0
207059,1,1,1,3.6689804659949407e-06,0.0
207059,2,20,2,0.0004600347219793885,0.0
207059,3,20,20,0.01475924768657596,0.008591249254014758
207059,4,2,2,0.002270312499668863,0.0
207059,5,3,3,4.745357566409641e-07,0.0
207059,6,20,20,1.336805522441864e-05,0.0
207059,7,3,3,0.33040452546267596,0.024165414880823206
207059,8,18,3,0.01286844907535447,0.0
207059,9,3,3,3.6793980333540174e-05,0.0
207059,10,24,24,0.0,0.0
207062,1,1,1,1.319445393703602e-06,0.0
207062,2,18,2,0.00043818286999508185,0.0
207062,3,24,24,0.0,0.0
207065,1,1,1,7.3726861565201374e-06,0.0
207065,2,18,2,0.0006438657393058141,0.0
207065,3,24,24,0.0,0.0
207068,1,1,1,6.041667527622647e-06,0.0
207068,2,18,2,0.00037236111031638253,0.0
207068,3,24,24,0.0,0.0
207071,1,1,1,3.472221670327363e-06,0.0
207071,2,2,2,0.0004937847234584667,0.0
207071,3,3,3,8.502314764040488e-05,0.0
207071,4,3,3,0.00034642361104488375,0.028937897858796295
207071,5,4,3,0.004340439814108389,0.0004654639738577384
207071,6,5,5,0.0024575000007947285,0.0
207071,7,6,6,0.0,0.0
207071,8,7,7,1.3321759524168792e-05,0.0
207071,9,8,8,4.3981605105929903e-07,0.0
207071,10,9,9,1.8055543855384543e-06,0.0
207071,11,3,3,2.3518519269095527e-05,0.0
207071,12,9,9,0.00015821759071615006,0.05321716873734086
207071,13,9,9,0.0023983333342605167,0.0
207071,14,9,9,7.367889548611862,6.449592737268518
207071,15,9,9,0.0020731597228182685,0.0
207071,16,9,9,8.619023784721891,1.4253377278645833
207071,17,9,10,0.0004598611096541087,0.0
207071,18,9,9,0.20240671296362522,1.1935428421585648
207071,19,19,9,0.0022991203709884925,0.0
207071,20,16,16,1.1573235193888346e-08,0.0025344587255407263
207071,21,9,9,3.255786995093028e-05,0.0
207071,22,24,24,0.0,0.0
207074,1,1,1,3.3680542751594826e-06,0.0
207074,2,18,2,0.0003833796304685098,0.0
207074,3,24,24,0.0,0.0
207077,1,1,1,1.2847229286476417e-06,0.0
207077,2,2,2,0.0004653125007947286,0.0
207077,3,3,3,5.497684081395467e-06,0.0
207077,4,3,3,0.04269918981525633,0.02894709269205729
207077,5,3,3,0.0010270370377434624,0.00037350862114517776
207077,6,3,3,0.21509355324010054,0.02266654403121383
207077,7,4,3,0.003991018519909293,0.0
207077,8,5,5,0.0018352314802231613,0.0
207077,9,6,6,0.0,0.0
207077,10,7,7,1.2997684103471262e-05,0.0
207077,11,8,8,3.009261908354583e-07,0.0
207077,12,9,9,9.606502674244068e-07,0.0
207077,13,3,3,2.0729165386270594e-05,0.0
207077,14,9,9,8.796422800926699,0.08725596675166378
207077,15,9,9,0.001555150463073342,0.0
207077,16,9,9,6.957162881943363,1.2845632595486112
207077,17,9,10,0.001046805555621783,0.0
207077,18,9,9,0.35534237268622276,1.3054524739583333
207077,19,19,9,0.0011939120375447803,0.0
207077,20,16,16,0.0,0.017887932106300637
207077,21,9,9,2.4398145852265533e-05,0.0
207077,22,24,24,0.0,0.0
207080,1,1,1,2.175925506485833e-06,0.0
207080,2,18,2,0.0003971759285087939,0.0
207080,3,24,24,0.0,0.0
207083,1,1,1,1.6550912901207253e-06,0.0
207083,2,18,2,0.0004370833326269079,0.0
207083,3,24,24,0.0,0.0
207086,1,1,1,1.122683838561729e-06,0.0
207086,2,2,2,0.00042082175888397073,0.0
207086,3,3,3,4.386576237501922e-06,0.0
207086,4,3,3,0.035588136571976875,0.030556310017903647
207086,5,3,3,0.0010536689835566062,0.00017733728444134747
207086,6,3,3,0.004858472220323704,0.023086474383318865
207086,7,19,3,0.0014470949079151507,0.0
207086,8,3,3,1.7939814262919957e-05,0.0
207086,9,24,24,0.0,0.0
207089,1,1,1,8.321757669802065e-06,0.0
207089,2,20,2,0.00010802083545260959,0.0
207089,3,20,20,0.006873240738555237,0.009139916455304181
207089,4,2,2,0.0011868402803385698,0.0
207089,5,3,3,5.324074515589961e-07,0.0
207089,6,20,20,1.1909719970491197e-05,0.0
207089,7,3,3,0.015449293981547709,0.02274317423502604
207089,8,3,3,0.00017398148223205848,0.0
207089,9,3,3,0.3139546990753324,0.019018982781304254
207089,10,3,3,0.0009461805555555556,0.0
207089,11,3,3,0.5659533217576919,0.09905383074725116
207089,12,4,3,0.0037123726860240655,0.0
207089,13,5,5,0.0016522916654745738,0.0
207089,14,6,6,0.0,0.0
207089,15,7,7,1.1539351609018113e-05,0.0
207089,16,8,8,3.587978857534903e-07,0.0
207089,17,9,9,1.5509266544271398e-06,0.0
207089,18,3,3,2.17824070541947e-05,0.0
207089,19,9,9,0.00024931712834923357,0.07920067681206597
207089,20,9,9,0.0012335185182315333,0.0
207089,21,9,9,7.330380844907077,6.4599008969907405
207089,22,9,9,0.004380625000706425,0.0
207089,23,9,9,0.6376171759267648,1.3565367296006945
207089,24,10,10,0.00018680555401024996,0.0
207089,25,11,11,3.7500013907750447e-06,0.0
207089,26,9,9,2.6018517436804596e-05,0.0
207089,27,11,11,1.0236660185180328,3.3039912471064814
207089,28,21,11,0.01680993055579839,0.0021237249727602357
207089,29,18,18,0.0,0.0
207089,30,11,11,4.574074237434952e-05,0.0
207089,31,24,24,0.0,0.0
207092,1,1,1,3.576389065495244e-06,0.0
207092,2,18,2,0.00043263889021343655,0.0
207092,3,24,24,0.0,0.0
207095,1,1,1,2.4305559970714426e-06,0.0
207095,2,18,2,0.00045123842579347114,0.0
207095,3,24,24,0.0,0.0
207098,1,1,1,9.07407314689071e-06,0.0
207098,2,20,2,0.00019568287112094738,0.0
207098,3,20,20,0.014156319443826322,0.00913685127540871
207098,4,18,2,0.0018920370384498879,0.0
207098,5,20,20,4.1273147971541795e-05,0.0
207098,6,24,24,0.0,0.0
207101,1,1,1,6.12268293345416e-06,0.0
207101,2,18,2,0.00042074074071866497,0.0
207101,3,24,24,0.0,0.0
207104,1,1,1,3.1597222442980165e-06,0.0
207104,2,18,2,0.0004406481484572093,0.0
207104,3,24,24,0.0,0.0
207107,1,1,1,3.20602070402216e-06,0.0
207107,2,20,2,0.00010004629415494424,0.0
207107,3,20,20,0.000522187501192093,0.00984490712483724
207107,4,2,2,0.0008126620368825065,0.0
207107,5,3,3,4.513892862531874e-07,0.0
207107,6,20,20,1.0405091775788201e-05,0.0
207107,7,3,3,0.0003187499995584841,0.02162131839328342
207107,8,4,3,0.0036059027799853574,0.0
207107,9,6,5,0.0013472453697963996,0.0
207107,10,5,5,0.0,0.0
207107,11,7,7,1.3900462675977636e-05,0.0
207107,12,8,8,4.282400563911155e-07,0.0
207107,13,9,9,9.606475079501116e-07,0.0
207107,14,3,3,1.3379631219086823e-05,0.0
207107,15,9,9,7.30916113426012,0.07094002617730034
207107,16,9,9,0.0018535416656070285,0.0
207107,17,9,9,2.5477444212966494,1.6674101200810185
207107,18,10,10,0.00011016203573456518,0.0
207107,19,11,11,3.2754628746597853e-06,0.0
207107,20,9,9,1.901620516070613e-05,0.003815702862209744
207107,21,11,11,3.1604290972208537,3.8823137297453703
207107,22,22,22,0.007984178240100543,0.006687773951777705
207107,23,11,11,1.766203730194657e-05,0.0
207107,24,22,22,0.2060560763903238,0.023328622888635707
207107,25,22,22,0.0022572337946406115,1.7948051293691e-05
207107,26,22,22,0.06981554398382152,0.053269274676287615
207107,27,22,22,0.00047877314741964696,0.0
207107,28,22,22,0.7518514699074957,0.13189414695457177
207107,29,11,22,0.012662962962079931,0.0
207107,30,22,22,2.59259260363049e-05,0.009333022082293476
207107,31,11,11,0.048926875000750575,0.022966931660970052
207107,32,12,11,0.0059385995373681735,0.004511498345269097
207107,33,14,14,0.0,0.0
207107,34,13,13,0.0,0.0
207107,35,15,15,0.0,0.0
207107,36,11,11,9.300925941378982e-05,0.0
207107,37,24,24,0.0,0.0
207110,1,1,1,4.293982077527929e-06,0.0
207110,2,18,2,0.00039478009221730406,0.0
207110,3,24,24,0.0,0.0
207113,1,1,1,2.500000927183363e-06,0.0
207113,2,20,2,0.00021079861179546072,0.0
207113,3,20,20,0.0023799652771817315,0.009835711585150824
207113,4,18,2,0.001178796296870267,0.0
207113,5,20,20,3.5798610360534106e-05,0.0
207113,6,24,24,0.0,0.0
207116,1,1,1,2.326388601903562e-06,0.0
207116,2,2,2,0.0003446874988299829,0.0
207116,3,3,3,4.664353198475308e-06,0.0
207116,4,3,3,0.1314956249986534,0.03282147725423177
207116,5,3,3,0.001246793982055452,0.0
207116,6,3,3,0.7294991782418003,0.025038991857458046
207116,7,3,3,0.0010909374996467872,0.0
207116,8,3,3,0.29411995370354915,0.05520033659758391
207116,9,3,3,0.0009639699067230578,0.0
207116,10,3,3,0.7921178587967599,0.1345332618995949
207116,11,4,3,0.0025711111117292336,0.0
207116,12,5,5,0.005906099536352688,0.0
207116,13,6,6,1.1573235193888346e-08,0.0
207116,14,7,7,1.7430556041223032e-05,0.0
207116,15,8,8,5.902791464770281e-07,0.0
207116,16,9,9,9.953699730060718e-07,0.0
207116,17,3,3,2.9606479737493726e-05,0.0
207116,18,9,9,7.169275520835762,0.12931632713035301
207116,19,9,9,0.012296817128856977,0.0
207116,20,9,9,1.170647291665276,1.5056208405671296
207116,21,9,9,0.0006378472237675278,0.0
207116,22,9,9,3.7242470370371032,1.793732277199074
207116,23,9,10,0.000696238425594789,0.0
207116,24,9,9,2.015836921295634,1.1608834273726851
207116,25,9,9,0.0008091898152121791,0.0
207116,26,9,9,1.1921223032419328,1.3264765082465277
207116,27,9,9,0.0007683333313023603,0.0
207116,28,9,9,3.6390787615737428,1.727947410300926
207116,29,10,10,0.00011255787202605495,0.0
207116,30,11,11,1.5740731248149164e-06,0.0
207116,31,9,9,1.2592593276942218e-05,0.0
207116,32,11,11,0.13348151620339463,2.4947598379629627
207116,33,22,11,0.01513648148212168,0.003518380765561704
207116,34,11,11,1.8287036154005262e-05,0.0
207116,35,22,22,0.0017239236114201723,0.019077221905743635
207116,36,22,22,0.003967881944996339,0.00027542295279326263
207116,37,22,22,0.1861348842581113,0.032122616238064235
207116,38,22,22,0.0031487731497596813,0.0
207116,39,22,22,0.6190119675905617,0.09616030092592592
207116,40,22,22,0.0008613194442457623,0.0
207116,41,22,22,0.2666476041685652,0.08269804777922454
207116,42,22,22,0.00032109953739024974,0.0
207116,43,22,22,0.9242646643519401,0.1539480929904514
207116,44,22,22,8.601851761341094e-05,0.0
207116,45,22,22,0.23892173611179546,0.1934214500144676
207116,46,22,22,0.00030716435224921614,0.0
207116,47,22,22,0.8659888310178563,0.295960851598669
207116,48,22,22,8.638888873435832e-05,0.0
207116,49,22,22,0.7478569444434511,0.34371936939380787
207116,50,22,22,0.0015718518528673384,0.0
207116,51,22,22,0.2444259606467353,0.32551222059461804
207116,52,22,22,0.0007159375013024719,0.0
207116,53,22,22,1.9218255208322295,0.38993001302083335
207116,54,22,22,0.002611585648523437,0.0
207116,55,22,22,0.7697509490753766,0.2843806061921296
207116,56,22,22,0.0012803472219793885,0.0
207116,57,22,22,0.08556297453741232,0.15834049931278935
207116,58,22,22,0.0002774999980573301,0.0
207116,59,22,22,0.016103206020262505,0.12864505343967014
207116,60,22,22,0.0012894444443561413,0.0
207116,61,22,22,0.005687222221383342,0.10486234311704283
207116,62,22,22,0.0050618402770272,0.0
207116,63,22,22,0.04912013888910965,0.097548828125
207116,64,11,22,0.0012856944457248405,0.0
207116,65,22,22,2.9386574471438372e-05,0.003313013712565104
207116,66,11,11,0.8183771064794726,0.019828190273708766
207116,67,22,11,0.042708993057409925,0.0050325785742865664
207116,68,11,11,2.818286970809654e-05,0.0074785903648093895
207116,69,22,22,0.000943854166953652,0.010139164394802518
207116,70,22,22,1.4421296892342745e-05,0.003938310058028609
207116,71,22,22,0.005665439814329147,0.028245168615270544
207116,72,22,22,1.4120370701507285e-05,0.0
207116,73,22,22,0.026921701387122826,0.045922046237521705
207116,74,22,22,0.003656099538008372,0.0
207116,75,22,22,0.015205509259744926,0.06114678276909722
207116,76,22,22,0.0027186111112435657,0.0
207116,77,22,22,0.0003411574054647375,0.07335844816984954
207116,78,11,22,0.006362719908356667,0.0
207116,79,22,22,1.9108796561205828e-05,0.0015750581246835214
207116,80,11,11,0.0025762152782192937,0.011104694649025247
207116,81,21,11,0.008221342591223894,0.005461703406439887
207116,82,18,18,0.0,0.0
207116,83,11,11,4.6585649251937865e-05,0.0
207116,84,24,24,0.0,0.0
207119,1,1,1,3.842590031800446e-06,0.0
207119,2,2,2,0.0004359490755531523,0.0
207119,3,3,3,5.023148324754503e-06,0.0
207119,4,3,3,0.03673490740634777,0.03287052013255932
207119,5,4,3,0.008869004630380206,0.0
207119,6,5,5,0.001745138888557752,0.0
207119,7,6,6,1.1573235193888346e-08,0.0
207119,8,7,7,1.739583357616707e-05,0.0
207119,9,8,8,3.125021855036418e-07,0.0
207119,10,9,9,2.0370356462619924e-06,0.0
207119,11,3,3,1.5243054540069014e-05,0.0
207119,12,9,9,7.849113807871386,0.06845722904911748
207119,13,19,10,0.005569398149296089,0.0
207119,14,16,16,0.0,0.0
207119,15,9,9,2.651620242330763e-05,0.0
207119,16,24,24,0.0,0.0
207122,1,1,1,3.5995382953573155e-06,0.0
207122,2,18,2,0.00045181712894528,0.0
207122,3,24,24,0.0,0.0
207125,1,1,1,2.939814218768367e-06,0.0
207125,2,2,2,0.00038775463071134353,0.0
207125,3,3,3,3.981482651498583e-06,0.0
207125,4,3,3,0.2791405787015403,0.032806150648328994
207125,5,4,3,0.006096099537831766,0.0
207125,6,5,5,0.009292662036087779,0.0
207125,7,6,6,0.0,0.0
207125,8,7,7,9.629629828311779e-06,0.0
207125,9,8,8,2.7777972044768156e-07,0.0
207125,10,9,9,9.259250428941515e-07,0.0
207125,11,3,3,1.2893519467777675e-05,0.0
207125,12,9,9,0.00016104166430455668,0.08961615103262442
207125,13,9,9,0.0011704629632057967,0.0
207125,14,9,9,7.698289039352978,6.764578993055555
207125,15,9,10,0.004287210647706632,0.0
207125,16,9,9,0.08625690972363508,1.1054558195891204
207125,17,9,9,0.0003463657393499657,0.0
207125,18,9,9,1.799311053239637,1.0292431640625
207125,19,10,10,0.00011686342733877676,0.0
207125,20,11,11,3.5069441353833234e-06,0.0
207125,21,9,9,1.2800925307803684e-05,0.0031781461503770617
207125,22,11,11,3.2235131134258377,3.6382642505787035
207125,23,11,11,0.00010373842661027555,0.007371309068467882
207125,24,11,11,0.008417766204586735,0.004661691806934498
207125,25,21,11,0.015741712961483884,0.012333831787109374
207125,26,18,18,0.0,0.0
207125,27,11,11,4.024305553347976e-05,0.0
207125,28,24,24,0.0,0.0
207128,1,1,1,2.5925923276830603e-06,0.0
207128,2,20,2,0.00017171296256559865,0.0
207128,3,20,20,0.030569907407517787,0.009832646405255352
207128,4,20,2,0.0011837152777998535,0.0
207128,5,20,20,0.012234143518187381,0.0
207128,6,2,18,0.001992233798459724,0.0
207128,7,3,3,4.745357566409641e-07,0.0
207128,8,20,20,1.5231481304875126e-05,0.0
207128,9,3,3,0.156774513889794,0.020009035181116176
207128,10,3,3,0.0015005092598773815,0.0
207128,11,3,3,0.6546056365718445,0.01847338217276114
207128,12,3,3,0.0005764351867967182,0.0
207128,13,3,3,0.20369012731368896,0.04901480780707465
207128,14,3,3,0.0008523148160289835,0.0
207128,15,3,3,0.1266490046293647,0.08461378309461806
207128,16,4,3,0.0057553819456586134,0.0
207128,17,5,5,0.004470208331390664,0.0
207128,18,6,6,0.0,0.0
207128,19,7,7,1.0798612126597652e-05,0.0
207128,20,8,8,3.1249942602934663e-07,0.0
207128,21,9,9,1.1574063036176893e-06,0.0
207128,22,3,3,2.0983798636330498e-05,0.0
207128,23,9,9,0.001160740739217511,0.12316451461226852
207128,24,9,9,0.0009005555565710421,0.0
207128,25,9,9,6.815308888888469,6.7068070023148145
207128,26,10,10,0.00015310185099089588,0.0
207128,27,11,11,1.759258685288606e-06,0.0
207128,28,9,9,1.4953704343901741e-05,0.000848611107578984
207128,29,11,11,1.000197326389176,2.942683376736111
207128,30,13,11,0.03746974536942111,0.002396525806850857
207128,31,14,14,0.0,0.0
207128,32,15,12,1.1575994668183504e-08,0.0
207128,33,12,12,0.0,0.0
207128,34,11,11,0.00010127314814814815,0.0
207128,35,24,24,0.0,0.0
207131,1,1,1,5.706018871731228e-06,0.0
207131,2,20,2,0.0005611342578022568,0.0
207131,3,20,20,0.03841305555568801,0.010715417508725766
207131,4,18,2,0.0007693981489649526,0.0
207131,5,20,20,3.314814633793301e-05,0.0
207131,6,24,24,0.0,0.0
207134,1,1,1,1.7291668940473487e-05,0.0
207134,2,20,2,0.00047251157186649465,0.0
207134,3,20,20,0.02707079861175131,0.010715417508725766
207134,4,2,2,0.0008869212976208439,0.0
207134,5,3,3,6.597213171146534e-07,0.0
207134,6,20,20,1.1435184213850233e-05,0.0
207134,7,3,3,0.7654424884280673,0.020533180236816405
207134,8,3,3,0.006724363424711758,0.0
207134,9,3,3,0.03957851851979891,0.02197687926115813
207134,10,3,3,0.0001485995368825065,0.0
207134,11,3,3,0.2047173611102281,0.03221150716145833
207134,12,4,3,0.003950231480929586,0.0
207134,13,18,5,0.010460486111265642,0.0
207134,14,3,3,3.8599537478552924e-05,0.0
207134,15,24,24,0.0,0.0
207137,1,1,1,3.6921296958570127e-06,0.0
207137,2,2,2,0.0004454629647511023,0.0
207137,3,3,3,6.2268503286220405e-06,0.0
207137,4,3,3,0.0001601388884915246,0.036018456353081596
207137,5,4,3,0.0062801967588839705,0.0
207137,6,6,5,0.00314306713088795,0.0
207137,7,5,5,0.0,0.0
207137,8,7,7,1.8101850593531572e-05,0.0
207137,9,8,8,4.629652809213709e-07,0.0
207137,10,9,9,1.1574063036176893e-06,0.0
207137,11,3,3,1.4837963713539972e-05,0.0
207137,12,9,9,0.0001621527776673988,0.07700601083260995
207137,13,9,9,0.0010718634255506374,0.0
207137,14,9,9,0.0003941319441353833,6.517109375
207137,15,5,9,0.00032770833207501306,0.0
207137,16,16,16,0.0,0.0
207137,17,7,7,1.5902778616657962e-05,0.0
207137,18,8,8,7.291662472265738e-07,0.0
207137,19,9,9,1.4004635590094108e-06,0.0
207137,20,9,9,2.4641203107657256e-05,0.0
207137,21,9,9,0.0002398379643758138,0.0094709551775897
207137,22,9,9,0.00033773147949466,0.0
207137,23,9,9,7.943177777779875,6.369312789351852
207137,24,9,9,0.0021196643511454264,0.0
207137,25,9,9,0.049156111111795464,1.0848118308738426
207137,26,9,9,0.0010865972218690096,0.0
207137,27,9,9,5.242168101850483,0.9883200412326388
207137,28,9,9,0.0014842708353643064,0.0
207137,29,9,9,2.5842810416663133,1.3576769567418983
207137,30,10,10,0.00013982638716697693,0.0
207137,31,11,11,3.842592791274742e-06,0.0
207137,32,9,9,1.9143519026261788e-05,0.0
207137,33,11,11,1.0233076736110227,3.240220269097222
207137,34,18,11,0.03626134259281335,0.0024394383253874604
207137,35,21,21,0.0,0.0
207137,36,11,11,6.309027749079245e-05,0.0
207137,37,24,24,0.0,0.0
207140,1,1,1,1.1689795388115777e-06,0.0
207140,2,2,2,0.00036846064858966405,0.0
207140,3,3,3,4.548612568113539e-06,0.0
207140,4,3,3,0.17513353009190824,0.03601539329246239
207140,5,3,3,0.0017443749998454694,0.0
207140,6,3,3,0.6575982175932991,0.0278436279296875
207140,7,4,3,0.0010639004630071146,0.0
207140,8,5,5,0.0030807638885798276,0.0
207140,9,6,6,1.1573235193888346e-08,0.0
207140,10,7,7,0.0005594675932769422,0.0
207140,11,8,8,3.81944356141267e-07,0.0
207140,12,9,9,1.2037020038675379e-06,0.0
207140,13,3,3,1.377314881042198e-05,0.0
207140,14,9,9,0.0012442592586632128,0.07910872282805266
207140,15,9,9,0.0008209143523816709,0.0
207140,16,9,9,7.225931145833046,6.45843822337963
207140,17,9,9,0.00016774305590876827,0.0
207140,18,9,9,0.07253113425992154,1.2456539351851852
207140,19,10,9,8.88773136668735e-05,0.0
207140,20,11,11,3.923610956580551e-06,0.0
207140,21,9,9,2.4560184942351447e-05,0.002276983790927463
207140,22,11,11,0.6074875115741182,2.637069950810185
207140,23,22,11,0.00997423611305378,0.0024823506673177084
207140,24,11,11,2.5613423850801255e-05,0.0
207140,25,22,22,0.04190821759402752,0.016149977224844472
207140,26,22,22,0.003468587964221283,0.0
207140,27,22,22,0.0623893055540544,0.022617501152886285
207140,28,22,22,0.000749039351940155,0.0
207140,29,22,22,0.03641787036977433,0.04660864653410735
207140,30,11,22,0.000744780092327683,0.0
207140,31,22,22,2.0150464993936044e-05,0.0012961270191051341
207140,32,11,11,0.05678710648031146,0.01176370832655165
207140,33,14,11,0.02289401620350502,0.0034907941465024597
207140,34,13,13,0.0,0.0
207140,35,15,12,0.0,0.0
207140,36,12,12,0.0,0.0
207140,37,11,11,7.421296227861333e-05,0.0
207140,38,24,24,0.0,0.0
207143,1,1,1,1.3078693990354185e-06,0.0
207143,2,2,2,0.0004086689816580878,0.0
207143,3,3,3,3.831019556080853e-06,0.0
207143,4,3,3,0.25390608796366937,0.03606443617078993
207143,5,3,3,9.020833229577099e-05,0.0
207143,6,3,3,0.00018089120310765727,0.03645064742476852
207143,7,4,3,0.005264386573323497,0.0
207143,8,5,5,0.002293773150002515,0.0
207143,9,6,6,0.0,0.0
207143,10,7,7,1.7905091797863997e-05,0.0
207143,11,8,8,3.009261908354583e-07,0.0
207143,12,9,9,1.0416656732559204e-06,0.0
207143,13,3,3,1.1365742043212607e-05,0.0
207143,14,9,9,0.0003017361103384583,0.09116713347258391
207143,15,9,9,0.006622002315190103,0.0
207143,16,9,9,6.6101794675930785,6.801802662037037
207143,17,10,10,0.0003804166670198794,0.0
207143,18,11,11,1.7245362202326457e-06,0.0
207143,19,9,9,1.1122684787820886e-05,0.0
207143,20,11,11,1.1051823148158966,2.7244059244791665
207143,21,18,11,0.019805243053921947,0.003389643209951895
207143,22,21,21,0.0,0.0
207143,23,11,11,3.439814956099899e-05,0.0
207143,24,24,24,0.0,0.0
207146,1,1,1,1.7129629850387573e-06,0.0
207146,2,18,2,0.00040599537116509896,0.0
207146,3,24,24,0.0,0.0
207149,1,1,1,1.7939811503445661e-06,0.0
207149,2,18,2,0.0004338425922173041,0.0
207149,3,24,24,0.0,0.0
207152,1,1,1,3.1597222442980165e-06,0.0
207152,2,20,2,0.00014165509354185175,0.0
207152,3,20,20,0.009039560183882713,0.01072154786851671
207152,4,20,2,0.004109583334238441,0.0
207152,5,20,20,6.871527819721788e-05,0.0
207152,6,2,18,0.00011739583203086147,0.0
207152,7,3,3,5.671299166149563e-07,0.0
207152,8,20,20,2.1527776563609088e-05,0.0
207152,9,3,3,0.19068332175965663,0.019993709988064236
207152,10,3,3,0.00025785879680403955,0.0
207152,11,3,3,0.5653676620374123,0.019328566657172308
207152,12,3,3,0.0015458449086657277,0.0
207152,13,3,3,6.375267164351212,0.04744544135199653
207152,14,3,3,0.00021723379691441854,0.0
207152,15,3,3,22.615583310185208,0.8412007197627315
207152,16,3,19,0.0008246990734780276,0.0
207152,17,3,3,0.22464406249975716,0.5384072084780093
207152,18,3,3,0.0013468402762103963,0.0
207152,19,3,3,0.7777321412055581,0.020514790570294414
207152,20,19,19,0.0,0.0
207152,21,24,24,0.0,0.0
207155,1,1,1,3.0787040789922076e-06,0.0
207155,2,20,2,0.0001475231487441946,0.0
207155,3,20,20,0.00554456018463329,0.011828077104356554
207155,4,18,2,0.0016551504615280363,0.0
207155,5,20,20,5.060185160901811e-05,0.0
207155,6,24,24,0.0,0.0
207158,1,1,1,9.51388919795001e-06,0.0
207158,2,20,2,0.0003980555550919639,0.0
207158,3,20,20,0.005801956018915883,0.01183727264404297
207158,4,18,2,0.0003556134275816105,0.0
207158,5,20,20,5.400462834923356e-05,0.0
207158,6,24,24,0.0,0.0
207161,1,1,1,2.7430554231007895e-06,0.0
207161,2,20,2,0.0004700925918640914,0.0
207161,3,20,20,0.005471319443097821,0.01182194674456561
207161,4,20,2,0.002335972223016951,0.0
207161,5,20,20,0.008860983796141766,0.0
207161,6,18,18,0.0014608680567255727,0.0
207161,7,20,20,4.166666556287695e-05,0.0
207161,8,24,24,0.0,0.0
207164,1,1,1,3.849537008338504e-05,0.0
207164,2,20,2,0.0004809953713858569,0.0
207164,3,20,20,0.0001313888888668131,0.01182194674456561
207164,4,18,2,0.00139464120346087,0.0
207164,5,20,20,4.050925925925926e-05,0.0
207164,6,24,24,0.0,0.0
207167,1,1,1,2.6388880279329087e-06,0.0
207167,2,18,2,0.0004328703714741601,0.0
207167,3,24,24,0.0,0.0
207170,1,1,1,7.187500596046448e-06,0.0
207170,2,20,2,0.000540613427206322,0.0
207170,3,20,20,0.008363171294331551,0.011834207464147498
207170,4,2,2,0.0031680902783517485,0.0
207170,5,3,3,6.712973117828369e-07,0.0
207170,6,20,20,3.164351814323002e-05,0.0
207170,7,3,3,0.03545565972173655,0.020698699951171875
207170,8,3,3,0.005059108797598768,0.0
207170,9,3,3,0.10276142360987486,0.017912453545464408
207170,10,19,3,0.002752928239879785,0.0
207170,11,3,3,1.990740773854432e-05,0.0
207170,12,24,24,0.0,0.0
207173,1,1,1,2.6504640226010923e-06,0.0
207173,2,18,2,0.0004620254619254006,0.0
207173,3,24,24,0.0,0.0
207176,1,1,1,1.643520814401132e-06,0.0
207176,2,18,2,0.0005329976837944101,0.0
207176,3,24,24,0.0,0.0
207179,1,1,1,2.3379645965717458e-06,0.0
207179,2,20,2,0.000512604167064031,0.0
207179,3,20,20,0.02041393518447876,0.013189016271520543
207179,4,2,2,0.0006015277764311543,0.0
207179,5,3,3,6.134283763391e-07,0.0
207179,6,20,20,1.2754629607553835e-05,0.0
207179,7,3,3,0.7098198379603801,0.02070483031096282
207179,8,3,3,0.001692488428067278,0.0
207179,9,3,3,0.4014733912023129,0.021891054224084924
207179,10,3,3,0.0006431597222884496,0.0
207179,11,3,3,0.7708974884257273,0.09164836177119502
207179,12,3,3,0.012250104168498957,0.0
207179,13,3,3,0.26274748842473383,0.13531794795283564
207179,14,3,3,0.0005890856490091041,0.0
207179,15,3,3,1.6962340856481481,0.3246478497540509
207179,16,3,3,0.001306504629276417,0.0
207179,17,3,3,3.161194236110206,0.6069476092303241
207179,18,3,3,0.00017287037162869065,0.0
207179,19,3,3,0.12998144675736073,0.6917917209201389
207179,20,3,3,4.392361199414288e-05,0.0
207179,21,3,3,0.0027551967595462446,0.5261587185329861
207179,22,3,3,0.0006839004628084324,0.0
207179,23,3,3,1.9578352546305569,0.34521210847077544
207179,24,3,3,0.003009930553811568,0.0
207179,25,3,3,1.852886481481018,0.8390458622685185
207179,26,3,3,0.0012425578716728422,0.0
207179,27,3,3,18.01066907407509,1.0973637333622686
207179,28,3,3,0.0005023379623889923,0.0
207179,29,3,3,0.0155935763898823,0.9575333658854167
207179,30,3,3,0.0009831712946847633,0.0
207179,31,19,3,1.7002392939809297,0.4857658329716435
207179,32,3,3,0.0,0.0
207179,33,24,24,0.0,0.0
207182,1,1,1,1.106481585237715e-05,0.0
207182,2,18,2,0.00044640046302919036,0.0
207182,3,24,24,0.0,0.0
207185,1,1,1,2.939814218768367e-06,0.0
207185,2,20,2,0.00015973379490552125,0.0
207185,3,20,20,0.013229363428221808,0.013195146631311487
207185,4,18,2,0.0021259606464041603,0.0
207185,5,20,20,4.445601944570188e-05,0.0
207185,6,24,24,0.0,0.0
207188,1,1,1,9.097222376752783e-06,0.0
207188,2,18,2,0.0004223148138434799,0.0
207188,3,24,24,0.0,0.0
207191,1,1,1,1.7129629850387573e-06,0.0
207191,2,18,2,0.0003654282402109217,0.0
207191,3,24,24,0.0,0.0
